startx,starty,stopx,stopy,length,time,userid
226,409,90,768,24,506,14
1708,227,936,694,33,600,14
936,694,1557,717,27,761,14
1557,716,839,906,27,555,14
839,905,347,225,38,683,14
978,737,210,482,35,714,14
213,482,948,756,24,491,14
947,756,265,747,40,727,14
265,746,1292,279,35,655,14
1291,279,263,595,29,710,14
264,595,373,279,30,515,14
633,587,1092,586,24,468,14
1091,586,1595,439,23,450,14
1591,441,619,395,26,459,14
619,396,685,823,29,484,14
224,263,719,659,28,1062,14
719,658,527,881,33,643,14
528,881,1080,221,38,758,14
1080,222,660,780,36,630,14
659,780,1707,568,49,1005,14
1706,568,1170,670,25,428,14
1170,669,947,773,28,753,14
949,770,1090,348,23,420,14
642,198,1199,801,46,1523,14
1199,801,482,289,41,919,14
483,289,1390,860,51,893,14
1388,859,311,227,38,774,14
312,227,1425,863,54,1338,14
1423,863,342,698,44,983,14
1157,719,1549,359,29,467,14
1549,359,1214,176,30,787,14
1747,543,652,232,31,499,14
652,232,659,258,12,441,14
659,259,667,269,10,159,14
399,826,792,521,26,416,14
792,521,1486,392,29,677,14
1485,392,1065,645,34,619,14
1536,768,1065,704,16,282,14
1065,704,1653,881,27,805,14
1652,879,1344,572,15,309,14
1345,573,1613,578,17,393,14
1612,578,826,560,37,687,14
827,560,1691,309,36,715,14
616,130,1071,585,22,483,14
821,526,219,454,18,686,14
221,454,1472,269,42,797,14
107,624,149,830,29,692,14
1583,784,1446,373,31,521,14
1445,373,1074,436,16,427,14
181,780,1609,632,37,596,14
1152,428,316,496,47,767,14
316,496,244,481,27,874,14
246,480,241,454,35,806,14
242,455,491,807,28,506,14
491,806,1054,583,40,866,14
1053,584,1458,160,31,720,14
1457,162,1286,611,23,617,14
738,166,1248,596,18,355,14
1146,529,1517,701,19,352,14
1517,701,337,240,29,856,14
338,239,692,299,21,415,14
691,299,142,776,26,460,14
143,776,175,252,22,397,14
175,253,1334,729,45,818,14
1333,729,451,135,38,754,14
452,136,1145,896,37,700,14
1145,894,1364,446,18,407,14
1363,446,1583,733,23,434,14
1581,732,195,532,32,656,14
1002,716,1281,764,30,518,14
954,372,1719,324,23,466,14
1719,324,1033,576,30,784,14
1043,577,1467,198,24,493,14
1467,199,609,773,29,652,14
609,774,737,421,21,471,14
738,421,992,566,23,440,14
1014,551,752,567,31,913,14
751,566,350,880,32,650,14
351,879,1320,870,46,913,14
296,530,1710,133,31,622,14
1709,132,886,729,49,1007,14
135,393,1546,566,40,665,14
1546,566,1369,137,26,677,14
1368,137,386,549,33,653,14
386,548,1511,742,37,805,14
1510,742,259,669,39,784,14
262,682,996,834,24,482,14
189,714,668,203,30,666,14
668,203,511,884,33,738,14
516,883,827,383,20,403,14
827,384,194,797,32,589,14
1348,398,1319,433,41,1044,14
1318,433,1246,739,37,887,14
1245,739,414,392,23,485,14
1366,732,960,267,29,576,14
481,894,673,718,22,381,14
670,724,452,901,14,217,14
452,901,562,487,25,773,14
560,487,934,148,27,505,14
936,149,1024,289,12,333,14
1023,290,511,799,31,593,14
512,799,308,898,40,675,14
335,451,1282,433,16,251,14
1391,397,345,445,39,731,14
349,468,221,599,31,870,14
665,903,1194,158,34,707,14
1194,158,419,146,29,855,14
420,131,951,728,44,972,14
952,727,613,807,29,549,14
614,806,740,715,17,385,14
741,715,964,897,18,368,14
964,895,197,684,45,933,14
198,684,935,411,33,790,14
1566,137,1080,908,40,808,14
1080,907,993,825,15,450,14
994,825,1259,425,27,465,14
1258,425,347,241,32,617,14
348,241,1690,315,25,530,14
1689,315,578,422,39,734,14
577,422,988,548,26,460,14
1229,230,1066,408,30,546,14
1066,409,494,345,29,514,14
495,345,1010,568,26,528,14
1011,568,1263,448,21,624,14
828,174,211,475,59,506,64
213,475,659,367,53,520,64
648,322,217,352,70,533,64
217,352,112,314,61,654,64
602,552,669,426,39,360,64
773,307,1168,224,52,374,64
1168,224,376,522,74,643,64
377,522,645,540,52,403,64
645,539,1196,257,64,508,64
115,583,540,603,40,269,64
540,603,1336,473,55,536,64
1334,472,1072,185,62,453,64
1072,183,1055,155,12,94,64
1055,157,409,282,59,503,64
412,282,885,400,49,578,64
886,400,1036,202,46,474,64
1036,203,454,152,88,673,64
455,152,711,316,53,370,64
206,297,868,261,60,511,64
614,533,940,319,47,333,64
940,319,1110,563,64,608,64
460,181,424,142,10,62,64
832,525,861,538,11,88,64
861,539,872,551,12,124,64
874,551,1320,413,46,423,64
1318,413,971,587,61,471,64
1232,488,908,530,45,533,64
912,530,145,638,78,693,64
146,638,650,393,40,398,64
651,393,120,290,80,582,64
412,555,403,561,10,85,64
410,605,407,495,26,244,64
408,495,675,349,26,289,64
675,350,320,555,53,407,64
1282,282,208,546,69,470,64
224,554,208,558,46,638,64
207,558,1397,599,84,710,64
476,476,1122,154,45,306,64
1122,154,964,357,53,621,64
963,357,955,649,59,460,64
751,347,452,587,38,329,64
1212,564,1144,557,11,69,64
1176,582,1185,578,10,58,64
1185,578,281,258,77,821,64
282,258,1155,368,39,426,64
831,142,1337,360,61,456,64
222,382,1018,250,60,569,64
988,266,1000,274,23,285,64
1000,274,1142,383,39,537,64
1336,573,604,229,68,465,64
604,229,336,454,77,609,64
1378,426,502,572,67,497,64
503,571,1034,237,52,504,64
1038,234,1124,174,24,314,64
491,180,694,577,53,406,64
1124,454,483,266,73,500,64
483,266,181,386,78,716,64
183,386,672,375,40,397,64
671,375,214,406,60,469,64
216,406,994,131,84,624,64
994,130,504,328,61,453,64
504,327,418,657,76,695,64
418,656,1320,629,77,573,64
1319,629,1076,317,64,475,64
1075,317,930,597,49,487,64
930,595,662,253,56,424,64
1317,138,639,530,66,501,64
658,537,671,542,16,178,64
671,542,927,425,40,498,64
1358,342,865,510,75,614,64
866,510,1331,169,52,381,64
1329,169,362,485,102,769,64
1358,601,1148,341,38,256,64
444,586,483,559,13,82,64
485,558,777,438,48,466,64
903,264,1076,330,20,155,64
840,266,1233,455,55,454,64
409,228,1220,167,70,489,64
619,574,596,572,10,59,64
562,586,1075,393,65,455,64
363,430,308,451,18,191,64
309,451,256,469,92,751,64
262,467,282,418,29,362,64
284,418,451,255,67,755,64
449,255,328,478,35,974,64
608,328,588,482,35,344,64
716,552,767,629,19,154,64
553,639,1084,590,55,375,64
1131,251,178,389,72,493,64
178,389,1212,615,51,514,64
1271,134,1287,126,13,302,64
1285,126,923,351,54,393,64
588,205,636,208,21,259,64
636,210,592,394,38,335,64
594,394,615,482,23,490,64
616,482,1170,350,41,463,64
1168,350,335,134,69,689,64
784,546,136,185,62,470,64
136,185,958,227,63,534,64
499,185,212,296,54,390,64
196,306,214,306,58,717,64
1264,584,525,315,72,542,64
525,315,711,638,62,605,64
708,636,273,538,60,435,64
151,353,339,376,52,429,64
339,376,1439,228,85,698,64
1436,228,990,442,68,535,64
989,442,1168,334,62,462,64
1168,335,1303,626,77,590,64
1302,626,1098,557,52,461,64
1097,557,292,194,66,516,64
382,460,406,460,15,153,64
407,459,39,304,88,780,64
40,304,76,306,26,197,64
78,306,649,434,45,438,64
650,434,1205,594,42,400,64
1204,594,341,450,64,550,64
343,450,772,423,53,445,64
1234,639,645,232,73,553,64
937,158,600,422,48,429,64
600,422,277,239,94,842,64
279,240,1124,387,70,470,64
1122,387,381,150,78,600,64
80,174,865,410,59,457,64
864,410,1297,554,107,968,64
1297,552,1396,190,81,701,64
108,458,340,360,32,214,64
341,360,506,399,66,517,64
506,400,388,338,33,385,64
632,406,230,364,59,469,64
230,364,840,195,80,603,64
306,615,506,453,41,427,64
507,453,1115,305,43,411,64
1116,305,1141,298,16,250,64
1140,298,298,161,75,563,64
932,134,342,454,64,493,64
1102,139,861,191,69,546,64
860,191,357,456,55,474,64
1159,633,864,416,68,542,64
864,417,753,182,58,476,64
753,183,822,138,40,403,64
822,139,1388,374,54,406,64
1387,374,1034,216,42,497,64
738,233,344,318,42,300,64
344,318,391,364,46,477,64
394,364,679,490,34,286,64
680,490,941,398,45,331,64
418,191,296,395,24,302,64
297,395,313,404,18,337,64
312,404,320,546,58,726,64
321,546,574,590,46,436,64
575,590,318,362,45,324,64
685,202,1321,309,64,522,64
400,417,1258,247,35,333,64
1258,249,966,462,68,524,64
964,462,768,365,38,326,64
768,366,1220,505,67,617,64
1401,342,1212,443,36,241,64
1329,366,886,589,56,510,64
887,589,992,494,58,526,64
991,494,202,551,46,405,64
1030,601,126,514,68,610,64
126,514,1294,438,109,966,64
396,625,680,153,84,642,64
831,622,1124,451,57,490,64
1116,451,256,521,62,669,64
1160,274,486,278,68,614,64
335,348,281,349,17,200,64
1110,354,281,164,74,617,64
283,164,113,274,58,569,64
114,274,936,250,68,486,64
1135,638,264,524,79,674,64
288,526,277,530,59,700,64
277,530,1143,316,92,872,64
495,278,904,303,53,360,64
1228,382,984,438,36,336,64
539,484,476,310,40,564,64
474,310,1078,318,70,618,64
698,266,1017,446,25,396,31
1016,446,530,705,88,1827,31
824,392,221,404,24,423,31
224,401,899,232,95,2248,31
899,232,866,503,53,1145,31
866,503,384,590,66,1886,31
386,590,818,722,38,1274,31
814,721,396,382,63,1565,31
396,382,396,178,37,826,31
396,182,669,489,54,1786,31
669,489,533,243,62,1203,31
533,244,505,620,104,2247,31
505,620,964,546,54,1403,31
963,546,167,561,100,2464,31
170,559,771,326,40,1041,31
725,338,323,520,31,553,31
872,401,546,513,26,412,31
545,512,198,133,42,1211,31
198,133,952,290,26,657,31
951,290,106,194,34,869,31
107,194,173,246,20,842,31
174,246,1109,360,49,3088,31
1106,360,145,165,38,897,31
145,166,487,661,44,972,31
487,661,461,578,29,897,31
462,579,551,660,22,496,31
464,575,947,314,25,413,31
947,313,971,233,19,1418,31
969,233,515,179,42,833,31
518,180,1151,426,43,1079,31
1148,426,171,477,35,1281,31
988,266,798,157,18,281,31
796,160,796,497,26,818,31
796,496,801,468,15,432,31
800,468,451,621,38,850,31
448,622,398,650,28,565,31
398,649,1212,419,46,1066,31
1213,420,1356,653,33,825,31
1353,653,1172,496,41,893,31
1171,496,608,316,39,769,31
608,316,936,172,37,632,31
931,172,335,423,33,721,31
335,423,202,414,30,585,31
202,414,475,328,34,616,31
220,634,1195,278,30,663,31
1193,278,379,732,38,841,31
379,727,544,230,24,561,31
545,230,1186,528,39,1122,31
1185,528,1113,318,42,1069,31
1108,318,973,686,41,1217,31
972,686,767,167,33,704,31
768,167,1090,156,36,737,31
1089,157,752,675,27,592,31
752,675,1013,722,33,865,31
1012,722,409,450,42,1585,31
410,450,1173,602,34,912,31
1168,600,775,120,33,709,31
774,120,113,511,44,930,31
114,511,884,524,35,809,31
884,524,854,491,32,529,31
853,491,1275,719,50,1077,31
